Timestamp,Shipping Country,Product Category,Product Name,Rating,Review Content,Fulfillment Status,Order Value
2024-07-29,Australia,Clothing,Hoodie,1,"Terrible quality Hoodie, felt like a waste of money.",Canceled,384.54
2025-06-01,Canada,Beauty,Nail Polish,5,"The Nail Polish exceeded my expectations, will definitely buy again!",Canceled,338.84
2024-08-12,Canada,Electronics,Gaming Mouse,4,The Gaming Mouse has become my favorite item.,Pending,455.85
2025-01-23,Canada,Shoes,Slip-On Loafers,4,Everything about this Slip-On Loafers screams quality!,Fulfilled,134.71
2024-10-12,Australia,Kitchen,Stainless Steel Cookware Set,4,"Superb quality on the Stainless Steel Cookware Set, packaging was also great.",Fulfilled,38.47
2025-05-11,UK,Clothing,Maxi Dress,5,"Fast shipping and great quality Maxi Dress, could not be happier.",Canceled,139.77
2024-08-09,Australia,Shoes,Leather Boots,1,"Extremely dissatisfied with the Leather Boots, will not recommend.",Fulfilled,421.08
2024-09-01,Australia,Clothing,Cargo Pants,2,"Bad experience, the Cargo Pants came with missing parts.",Canceled,463.21
2025-02-26,Australia,Electronics,Bluetooth Speaker,5,Everything about this Bluetooth Speaker screams quality!,Canceled,230.86
2024-09-24,Australia,Shoes,Slip-On Loafers,3,"The Slip-On Loafers is decent, not too bad but nothing extraordinary.",Fulfilled,81.9
2024-08-02,UK,Kitchen,Water Bottle,1,"Bad experience, the Water Bottle came with missing parts.",Pending,437.51
2024-11-05,Australia,Clothing,Chinos,4,Best purchase ever! The Chinos is worth every cent.,Pending,28.07
2025-03-28,Australia,Kitchen,Coffee Grinder,3,"Meh experience with the Coffee Grinder, nothing memorable.",Pending,281.85
2024-09-07,UK,Electronics,Bluetooth Speaker,2,"Very poor quality Bluetooth Speaker, broke within a week.",Canceled,106.93
2024-07-30,Canada,Kitchen,Non-Stick Frying Pan,2,"Extremely dissatisfied with the Non-Stick Frying Pan, will not recommend.",Pending,454.06
2024-08-05,UK,Kitchen,Oven Gloves,1,"Extremely dissatisfied with the Oven Gloves, will not recommend.",Fulfilled,378.8
2025-02-11,Canada,Sports,Hiking Backpack,3,The Hiking Backpack works as expected but nothing to brag about.,Fulfilled,262.55
2025-07-13,USA,Electronics,Noise Cancelling Headphones,2,The Noise Cancelling Headphones feels cheap and unreliable.,Fulfilled,401.79
2024-10-15,USA,Shoes,Formal Shoes,2,"Awful experience, will never buy this Formal Shoes again.",Canceled,494.83
2025-04-27,USA,Electronics,Portable Charger,2,The Portable Charger is overpriced for such cheap material.,Canceled,107.01
2025-05-15,Australia,Clothing,Chinos,3,"The Chinos is just fine, delivery took longer than expected.",Fulfilled,364.25
2025-07-26,Australia,Accessories,Leather Belt,2,"The Leather Belt broke within days, horrible quality.",Pending,147.51
2025-02-17,USA,Electronics,Noise Cancelling Headphones,1,The Noise Cancelling Headphones arrived late and was not as described.,Fulfilled,421.87
2024-11-09,Canada,Home,Toaster,2,"The Toaster broke within days, horrible quality.",Canceled,487.61
2025-07-28,USA,Clothing,Wool Sweater,2,"Very poor quality Wool Sweater, broke within a week.",Pending,466.65
2024-08-28,Australia,Accessories,Silk Scarf,1,The Silk Scarf is uncomfortable and poorly made.,Pending,382.86
2025-07-21,Australia,Electronics,Bluetooth Speaker,5,"Amazing Bluetooth Speaker, customer support was also top-notch.",Pending,237.25
2024-12-26,USA,Clothing,Hoodie,2,"Waste of money, don't buy this Hoodie.",Canceled,66.63
2024-11-16,Australia,Electronics,Bluetooth Speaker,2,The Bluetooth Speaker arrived late and was not as described.,Pending,262.68
2025-02-08,UK,Shoes,Running Shoes,1,"Awful experience, will never buy this Running Shoes again.",Pending,96.19
2025-03-18,USA,Accessories,Wallet,5,The Wallet has become my favorite item.,Fulfilled,259.97
2025-02-18,Canada,Beauty,Shampoo,2,"The Shampoo came damaged, packaging was horrible.",Pending,301.81
2025-05-04,Australia,Clothing,Denim Jeans,1,"Bad experience, the Denim Jeans came with missing parts.",Pending,351.3
2024-09-06,Canada,Shoes,Canvas Shoes,5,A premium Canvas Shoes with impressive performance.,Fulfilled,132.21
2025-05-04,UK,Electronics,Smartphone Case,3,The Smartphone Case works as expected but nothing to brag about.,Fulfilled,491.29
2024-12-15,Canada,Kitchen,Stainless Steel Cookware Set,3,The Stainless Steel Cookware Set works as expected but nothing to brag about.,Canceled,151.24
2025-03-13,UK,Shoes,High Heels,4,The High Heels has become my favorite item.,Fulfilled,391.54
2025-07-15,Australia,Kitchen,Chef Knife,1,"Bad experience, the Chef Knife came with missing parts.",Fulfilled,441.88
2025-07-14,Canada,Home,Rice Cooker,2,"Very poor quality Rice Cooker, broke within a week.",Canceled,212.11
2025-03-31,Canada,Shoes,Flip Flops,5,Best purchase ever! The Flip Flops is worth every cent.,Fulfilled,78.74
2025-05-16,UK,Home,Toaster,1,The Toaster is overpriced for such cheap material.,Fulfilled,443.54
2025-06-06,Canada,Accessories,Silk Scarf,4,The Silk Scarf looks amazing and is really sturdy.,Fulfilled,489.14
2024-09-08,USA,Clothing,Polo Shirt,5,A premium Polo Shirt with impressive performance.,Fulfilled,188.59
2025-03-06,USA,Kitchen,Chef Knife,2,The Chef Knife is uncomfortable and poorly made.,Fulfilled,73.1
2025-07-20,Canada,Electronics,Smartphone Case,2,The Smartphone Case is uncomfortable and poorly made.,Pending,209.58
2025-01-05,Canada,Shoes,Sneakers,3,"Meh experience with the Sneakers, nothing memorable.",Pending,227.1
2025-04-22,UK,Electronics,Mechanical Keyboard,2,Customer service ignored my complaint about the Mechanical Keyboard.,Fulfilled,348.71
2025-05-14,Australia,Sports,Cricket Bat,4,"Amazing Cricket Bat, customer support was also top-notch.",Fulfilled,124.21
2025-06-16,Canada,Sports,Tennis Racket,1,Customer service ignored my complaint about the Tennis Racket.,Canceled,142.19
2024-08-30,Canada,Sports,Running Shorts,5,Perfect fit and great fabric quality on the Running Shorts.,Canceled,411.42
2025-03-12,Australia,Beauty,Lipstick,5,"Excellent purchase, the Lipstick feels premium and durable.",Canceled,395.18
2024-11-19,USA,Clothing,Maxi Dress,2,"The Maxi Dress broke within days, horrible quality.",Pending,41.11
2024-12-12,Australia,Home,Blender,5,"Highly satisfied, the Blender works even better than advertised.",Pending,401.01
2025-02-16,USA,Kitchen,Chef Knife,5,"Superb quality on the Chef Knife, packaging was also great.",Fulfilled,352.61
2024-10-06,UK,Kitchen,Water Bottle,1,"Awful experience, will never buy this Water Bottle again.",Fulfilled,430.65
2025-05-26,Australia,Sports,Football,1,Customer service ignored my complaint about the Football.,Canceled,496.63
2025-05-07,UK,Home,Toaster,1,"Size issue with the Toaster, totally unusable.",Fulfilled,159.94
2025-06-16,Australia,Shoes,Leather Boots,2,The Leather Boots is overpriced for such cheap material.,Pending,103.83
2024-12-18,Australia,Electronics,Laptop Bag,4,Best purchase ever! The Laptop Bag is worth every cent.,Fulfilled,147.33
2025-03-09,UK,Kitchen,Stainless Steel Cookware Set,2,"Size issue with the Stainless Steel Cookware Set, totally unusable.",Pending,75.69
2025-03-11,UK,Sports,Running Shorts,1,"Disappointed with the Running Shorts, customer support unhelpful.",Fulfilled,241.8
2025-06-05,USA,Kitchen,Electric Mixer,4,"Superb quality on the Electric Mixer, packaging was also great.",Fulfilled,27.98
2025-01-25,USA,Accessories,Silk Scarf,4,Best purchase ever! The Silk Scarf is worth every cent.,Canceled,379.75
2025-01-30,UK,Accessories,Travel Duffel Bag,5,"The Travel Duffel Bag came earlier than expected, amazing service.",Canceled,106.81
2025-06-16,Australia,Kitchen,Water Bottle,4,"Loved the color and style of the Water Bottle, perfect buy.",Canceled,405.44
2025-01-29,USA,Shoes,Climbing Boots,3,"The Climbing Boots is decent, not too bad but nothing extraordinary.",Pending,41.34
2025-01-20,USA,Sports,Tennis Racket,2,"Totally not worth it, the Tennis Racket is a disaster.",Pending,239.85
2025-03-14,Canada,Clothing,Denim Jeans,2,"Waste of money, don't buy this Denim Jeans.",Canceled,256.08
2024-08-26,Canada,Accessories,Silk Scarf,1,"Extremely dissatisfied with the Silk Scarf, will not recommend.",Fulfilled,100.55
2024-08-17,USA,Accessories,Wallet,1,"Bad experience, the Wallet came with missing parts.",Canceled,320.33
2024-09-19,Canada,Clothing,Wool Sweater,3,"It's okay, the Wool Sweater does the job but quality could be better.",Fulfilled,101.82
2025-01-04,USA,Kitchen,Water Bottle,1,"Disappointed with the Water Bottle, customer support unhelpful.",Canceled,115.11
2025-04-07,Canada,Sports,Cycling Helmet,5,Everything about this Cycling Helmet screams quality!,Pending,37.04
2025-05-08,Australia,Shoes,Sandals,2,"Bad experience, the Sandals came with missing parts.",Fulfilled,284.43
2024-09-26,USA,Home,Electric Kettle,5,"Amazing Electric Kettle, customer support was also top-notch.",Canceled,142.76
2024-12-23,Canada,Home,Dish Rack,3,"It's okay, the Dish Rack does the job but quality could be better.",Canceled,136.66
2024-10-12,Australia,Shoes,Sneakers,3,"The Sneakers is just fine, delivery took longer than expected.",Pending,124.38
2025-03-18,UK,Shoes,Flip Flops,1,The Flip Flops feels cheap and unreliable.,Fulfilled,390.07
2025-01-08,Canada,Electronics,Bluetooth Speaker,1,"Worst experience ever, the Bluetooth Speaker is a scam.",Fulfilled,36.18
2025-01-08,Canada,Kitchen,Water Bottle,3,"Fairly standard experience, nothing too exciting about the Water Bottle.",Canceled,44.24
2024-10-07,USA,Kitchen,Chef Knife,1,"Disappointed with the Chef Knife, customer support unhelpful.",Pending,134.83
2024-12-07,Australia,Home,Ceiling Fan,5,Great Ceiling Fan! Exactly as described and worth every penny.,Pending,270.8
2024-08-22,Canada,Shoes,Formal Shoes,3,"I feel neutral about this Formal Shoes, nothing stands out.",Pending,191.74
2024-10-27,Australia,Electronics,Gaming Mouse,2,"The Gaming Mouse broke within days, horrible quality.",Pending,497.75
2024-12-28,UK,Accessories,Leather Belt,2,"Awful experience, will never buy this Leather Belt again.",Fulfilled,95.31
2025-01-18,USA,Beauty,Nail Polish,3,"The Nail Polish is just fine, delivery took longer than expected.",Fulfilled,150.46
2025-01-16,UK,Kitchen,Non-Stick Frying Pan,1,"Bad experience, the Non-Stick Frying Pan came with missing parts.",Pending,479.15
2024-09-17,UK,Electronics,Noise Cancelling Headphones,3,"It's usable, but the Noise Cancelling Headphones could have been more comfortable.",Pending,88.97
2025-04-27,UK,Electronics,Wireless Earbuds,1,"Bad experience, the Wireless Earbuds came with missing parts.",Fulfilled,135.78
2025-04-21,Australia,Accessories,Sunglasses,5,"The Sunglasses is stylish and comfortable, I wear it every day.",Fulfilled,19.59
2024-08-25,Canada,Home,Blender,5,Great Blender! Exactly as described and worth every penny.,Fulfilled,83.88
2024-09-05,Australia,Home,Air Purifier,5,"The Air Purifier exceeded my expectations, will definitely buy again!",Fulfilled,81.69
2025-04-11,UK,Kitchen,Non-Stick Frying Pan,4,Best purchase ever! The Non-Stick Frying Pan is worth every cent.,Pending,411.02
2024-10-22,USA,Kitchen,Cutting Board,3,"Meh experience with the Cutting Board, nothing memorable.",Pending,112.02
2025-01-12,UK,Beauty,Hair Dryer,2,"Disappointed with the Hair Dryer, customer support unhelpful.",Pending,164.25
2024-11-24,Australia,Accessories,Leather Belt,5,"Absolutely love the Leather Belt, excellent quality and fast delivery.",Fulfilled,228.41
2025-03-22,UK,Shoes,Formal Shoes,5,"The Formal Shoes exceeded my expectations, will definitely buy again!",Pending,76.52
2025-06-02,Australia,Shoes,Leather Boots,1,"The Leather Boots came damaged, packaging was horrible.",Fulfilled,317.0
2025-06-01,Australia,Beauty,Shampoo,4,Best purchase ever! The Shampoo is worth every cent.,Canceled,478.39
2024-10-05,Canada,Shoes,Formal Shoes,4,Best purchase ever! The Formal Shoes is worth every cent.,Canceled,296.88
2025-04-21,Canada,Accessories,Travel Duffel Bag,4,Best purchase ever! The Travel Duffel Bag is worth every cent.,Canceled,12.08
2025-07-02,UK,Clothing,Wool Sweater,4,"Excellent purchase, the Wool Sweater feels premium and durable.",Pending,324.32
2024-10-26,USA,Accessories,Umbrella,3,"I feel neutral about this Umbrella, nothing stands out.",Canceled,102.09
2025-06-07,Canada,Kitchen,Oven Gloves,5,"Fast shipping and great quality Oven Gloves, could not be happier.",Canceled,462.51
2025-05-19,Australia,Beauty,Beard Trimmer,5,The Beard Trimmer looks amazing and is really sturdy.,Pending,284.24
2025-06-12,UK,Clothing,Leather Jacket,3,"Neutral experience, the Leather Jacket performs as advertised but lacks premium feel.",Canceled,247.05
2025-06-22,USA,Shoes,Running Shoes,4,Perfect fit and great fabric quality on the Running Shoes.,Pending,483.21
2025-05-24,Australia,Shoes,Canvas Shoes,3,"The Canvas Shoes is fine for casual use, not premium quality.",Pending,265.18
2025-03-27,Australia,Electronics,Laptop Bag,4,"The Laptop Bag is perfect for my needs, amazing craftsmanship.",Pending,362.2
2025-01-31,UK,Accessories,Travel Duffel Bag,5,"The Travel Duffel Bag arrived on time and works perfectly, highly recommend.",Pending,182.61
2024-09-13,Canada,Home,Vacuum Cleaner,4,A premium Vacuum Cleaner with impressive performance.,Fulfilled,28.08
2024-11-05,Canada,Kitchen,Blender Jar,2,"The Blender Jar stopped working after just one use, very frustrating.",Pending,376.23
2025-05-05,USA,Shoes,Flip Flops,5,"Superb quality on the Flip Flops, packaging was also great.",Pending,272.62
2024-09-21,USA,Kitchen,Non-Stick Frying Pan,3,"Not bad, but the Non-Stick Frying Pan is also not great.",Fulfilled,294.63
2025-05-01,Canada,Shoes,High Heels,2,"The High Heels is flimsy and uncomfortable, regret buying it.",Canceled,423.53
2025-06-17,Australia,Shoes,Sneakers,5,Perfect fit and great fabric quality on the Sneakers.,Pending,43.72
2025-03-06,Australia,Sports,Yoga Mat,5,"Fast shipping and great quality Yoga Mat, could not be happier.",Canceled,419.33
2025-05-22,USA,Accessories,Wallet,2,The Wallet arrived late and was not as described.,Pending,164.83
2024-11-22,UK,Beauty,Foundation,2,"Size issue with the Foundation, totally unusable.",Fulfilled,461.46
2025-05-25,Australia,Beauty,Foundation,1,"Bad experience, the Foundation came with missing parts.",Canceled,87.51
2025-02-17,USA,Clothing,Cotton T-Shirt,3,The Cotton T-Shirt works as expected but nothing to brag about.,Pending,216.72
2025-05-18,Canada,Electronics,Bluetooth Speaker,1,The Bluetooth Speaker arrived late and was not as described.,Fulfilled,498.42
2025-01-15,Australia,Electronics,Portable Charger,4,"Absolutely love the Portable Charger, excellent quality and fast delivery.",Canceled,374.15
2024-08-28,Canada,Clothing,Hoodie,4,The Hoodie has become my favorite item.,Pending,31.95
2024-09-29,USA,Electronics,Laptop Bag,1,"Disappointed with the Laptop Bag, customer support unhelpful.",Pending,22.28
2024-11-08,Canada,Sports,Swimming Goggles,1,The Swimming Goggles feels cheap and unreliable.,Canceled,146.37
2025-03-15,UK,Kitchen,Chef Knife,1,"The Chef Knife stopped working after just one use, very frustrating.",Fulfilled,312.04
2025-03-26,USA,Accessories,Umbrella,3,"I feel neutral about this Umbrella, nothing stands out.",Fulfilled,212.62
2024-11-30,UK,Shoes,High Heels,5,"Fast shipping and great quality High Heels, could not be happier.",Pending,128.78
2025-05-13,Canada,Sports,Football,4,"Highly satisfied, the Football works even better than advertised.",Fulfilled,325.12
2024-11-29,Canada,Kitchen,Non-Stick Frying Pan,1,"The Non-Stick Frying Pan stopped working after just one use, very frustrating.",Fulfilled,239.35
2024-09-14,Australia,Clothing,Polo Shirt,4,Perfect fit and great fabric quality on the Polo Shirt.,Fulfilled,72.14
2025-07-23,USA,Electronics,Wireless Earbuds,1,"The Wireless Earbuds is flimsy and uncomfortable, regret buying it.",Pending,408.65
2024-11-09,UK,Home,Blender,2,"The Blender broke within days, horrible quality.",Canceled,187.05
2025-05-10,Australia,Clothing,Bomber Jacket,5,"The Bomber Jacket arrived on time and works perfectly, highly recommend.",Canceled,359.22
2024-12-03,UK,Shoes,Leather Boots,1,"The Leather Boots broke within days, horrible quality.",Canceled,56.19
2025-02-06,UK,Accessories,Travel Duffel Bag,3,"Average build quality on the Travel Duffel Bag, neither bad nor great.",Pending,439.35
2025-02-24,UK,Clothing,Sports Shorts,5,A premium Sports Shorts with impressive performance.,Pending,216.34
2025-05-25,UK,Electronics,Mechanical Keyboard,3,"The Mechanical Keyboard is just fine, delivery took longer than expected.",Canceled,191.8
2025-06-21,Australia,Sports,Football,2,"Terrible quality Football, felt like a waste of money.",Canceled,64.97
2025-04-08,Australia,Beauty,Sunscreen,4,"The Sunscreen came earlier than expected, amazing service.",Fulfilled,141.88
2024-11-03,Canada,Sports,Yoga Mat,4,Best purchase ever! The Yoga Mat is worth every cent.,Canceled,492.09
